,source,np,bacteria,bac_type,np_synthesis,method,concentration,mol_weight (g/mol),np_size_avg (nm),shape,time_set,reference,kingdom,phylum,class,order,family,genus,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from,Valance_electron,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
548,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,2.255272505103306,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
549,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,2.0791812460476247,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
550,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,2.146128035678238,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
551,0,Ag,Bacillus subtilis,non-pathogenic,chemical_synthesis,MIC,1.6020599913279623,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,0.16,7.08,14,30,1,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
552,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,2.0791812460476247,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
553,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,2.0791812460476247,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
554,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,2.0791812460476247,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
555,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,1.7781512503836436,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
556,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,2.342422680822206,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
557,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,2.2041199826559246,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
558,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,2.255272505103306,107.87,3.0,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
559,0,Ag,Bacillus subtilis,non-pathogenic,chemical_synthesis,MBC,1.7781512503836436,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,0.16,7.08,14,30,1,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
560,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,2.2041199826559246,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
561,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,2.2041199826559246,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
562,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,2.2041199826559246,107.87,3.0,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
563,0,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
564,0,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
565,0,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
566,0,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
567,0,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
568,0,Ag,Escherichia coli,pathogenic,green_synthesis,MBC,2.1072099696478683,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
569,0,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,37,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
570,0,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,37,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
571,0,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,37,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
572,0,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,37,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
573,0,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,37,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
574,0,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MBC,2.1072099696478683,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,37,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
575,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
576,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
577,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
578,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
579,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
580,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MBC,2.1072099696478683,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
581,0,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,0.9030899869919435,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,24.0,36.0,48,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
582,0,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,0.9030899869919435,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,24.0,36.0,48,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
583,0,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,0.9030899869919435,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,24.0,36.0,48,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
584,0,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,0.9030899869919435,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,24.0,36.0,48,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
585,0,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,0.9030899869919435,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,24.0,36.0,48,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
586,0,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MBC,1.2041199826559248,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,24.0,36.0,48,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
587,0,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MIC,1.505149978319906,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
588,0,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MIC,1.505149978319906,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
589,0,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MIC,1.505149978319906,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
590,0,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MIC,1.505149978319906,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
591,0,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MIC,1.505149978319906,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
592,0,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MBC,1.806179973983887,107.87,4.7,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
593,0,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,1.806179973983887,107.87,12.5,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
594,0,Ag,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MIC,2.4082399653118496,107.87,12.5,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,30,2,respiratory tract,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
595,0,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,1.2041199826559248,107.87,12.5,spherical,24,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,24.0,48.0,72,37,2,soil,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
596,0,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MIC,2.4082399653118496,107.87,12.5,spherical,24,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,11,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936
