,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria
1243,1243,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191,Candida tropicalis
1244,1244,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,medical surfaces,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191,Candida parapsilosis
1245,1245,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246,Candida dubliniensis
1246,1246,15.3,Green synthesis using Phyllanthus emblica,15.3,15.3,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3862943611198906,Hafnia alvei
1247,1247,20.1,Green synthesis using Phyllanthus emblica,20.1,20.1,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3862943611198906,Vibrio cholerae
1248,1248,20.1,Green synthesis using Phyllanthus emblica,20.1,20.1,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.079441541679836,Staphylococcus aureus
1249,1249,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.135166556742356,Pseudomonas aeruginosa
1250,1250,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8283137373023015,Klebsiella pneumoniae
1251,1251,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015,Escherichia coli
1252,1252,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,6.907755278982137,Staphylococcus epidermidis
1253,1253,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8283137373023015,Enterococcus faecalis
1254,1254,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,6.907755278982137,Staphylococcus aureus
1255,1255,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521460917862246,Pseudomonas aeruginosa
1256,1256,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,6.907755278982137,Klebsiella pneumoniae
1257,1257,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246,Escherichia coli
1258,1258,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,7.600902459542082,Staphylococcus epidermidis
1259,1259,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,6.907755278982137,Enterococcus faecalis
1260,1260,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,7.600902459542082,Staphylococcus aureus
1261,1261,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4420193761824107,Candida albicans
1262,1262,50.0,Green synthesis using Medicago sativa,20.0,35.0,MFC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4420193761824107,Candida albicans
1263,1263,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,Staphylococcus aureus
1264,1264,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,Pseudomonas aeruginosa
1265,1265,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4657359027997265,Enterococcus faecalis
1266,1266,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672,Escherichia coli
1267,1267,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,Staphylococcus aureus
1268,1268,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,Pseudomonas aeruginosa
1269,1269,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,4.158883083359672,Enterococcus faecalis
1270,1270,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617,Escherichia coli
1271,1271,33.0,Chemical synthesis sodium citrate and sodium borohydride,33.0,33.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.218875824868201,Pseudomonas aeruginosa
1272,1272,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,2.4849066497880004,Staphylococcus aureus
1273,1273,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0953101798043249,Staphylococcus aureus
1274,1274,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268297869345539,Escherichia coli
1275,1275,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553128,Escherichia coli
1276,1276,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8390784635086144,Pseudomonas aeruginosa
1277,1277,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4700036292457356,Pseudomonas aeruginosa
1278,1278,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1625189294977749,Klebsiella pneumoniae
1279,1279,20.3,Green synthesis using Pelargonium sidoides,13.9,17.1,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.525728644308256,Klebsiella pneumoniae
1280,1280,8.1,Chemical synthesis using PDA surface,8.1,8.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8325814637483104,Escherichia coli
1281,1281,9.1,Chemical synthesis using PDA surface,9.1,9.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8325814637483104,Escherichia coli
1282,1282,12.7,Chemical synthesis using PDA surface,12.7,12.7,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1394342831883648,Escherichia coli
1283,1283,8.1,Chemical synthesis using PDA surface,8.1,8.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.525728644308256,Staphylococcus aureus
1284,1284,9.1,Chemical synthesis using PDA surface,9.1,9.1,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.525728644308256,Staphylococcus aureus
1285,1285,12.7,Chemical synthesis using PDA surface,12.7,12.7,MIC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1394342831883648,Staphylococcus aureus
1286,1286,9.1,Chemical synthesis using PDA surface,9.1,9.1,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.525728644308256,Escherichia coli
1287,1287,12.7,Chemical synthesis using PDA surface,12.7,12.7,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.525728644308256,Escherichia coli
1288,1288,12.7,Chemical synthesis using PDA surface,12.7,12.7,MBC,48.07498601007275,1139.4714854111403,ethanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.525728644308256,Staphylococcus aureus
1289,1289,4.1,Chemical synthesis using PDA coating,4.1,4.1,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.912023005428146,Escherichia coli
1290,1290,8.4,Chemical synthesis using PDA coating,8.4,8.4,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.912023005428146,Escherichia coli
1291,1291,8.8,Chemical synthesis using PDA coating,8.8,8.8,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.912023005428146,Escherichia coli
1292,1292,4.1,Chemical synthesis using PDA coating,4.1,4.1,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Staphylococcus aureus
1293,1293,8.4,Chemical synthesis using PDA coating,8.4,8.4,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Staphylococcus aureus
1294,1294,8.8,Chemical synthesis using PDA coating,8.8,8.8,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Staphylococcus aureus
1295,1295,11.0,Chemical synthesis using PVA coating,4.0,7.5,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7495040759303713,Enterococcus faecalis
1296,1296,11.0,Chemical synthesis using PVA coating,4.0,7.5,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3141860046725258,Candida albicans
1297,1297,11.0,Chemical synthesis using PVA coating,4.0,7.5,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.481240089335692,Pseudomonas aeruginosa
1298,1298,31.0,Green synthesis using Acacia honey,30.4,30.7,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863989535702288,Escherichia coli
1299,1299,31.0,Green synthesis using Acacia honey,30.4,30.7,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6863989535702288,Pseudomonas aeruginosa
1300,1300,31.0,Green synthesis using Acacia honey,30.4,30.7,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6863989535702288,Staphylococcus aureus
1301,1301,31.0,Green synthesis using Acacia honey,30.4,30.7,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863989535702288,Bacillus cereus
1302,1302,31.0,Green synthesis using Acacia honey,30.4,30.7,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863989535702288,Escherichia coli
1303,1303,31.0,Green synthesis using Acacia honey,30.4,30.7,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.379546134130174,Pseudomonas aeruginosa
1304,1304,140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,138.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2082744135228043,Escherichia coli
1305,1305,140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,138.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2082744135228043,Pseudomonas aeruginosa
1306,1306,140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,138.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5151272329628591,Staphylococcus aureus
1307,1307,140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,138.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2082744135228043,Escherichia coli
1308,1308,140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,138.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2082744135228043,Pseudomonas aeruginosa
1309,1309,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,Enterococcus sp.
1310,1310,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.605170185988092,Enterococcus sp.
1311,1311,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8283137373023015,Enterococcus sp.
1312,1312,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,Enterococcus sp.
1313,1313,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,Enterococcus sp.
1314,1314,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,Enterococcus sp.
1315,1315,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,Enterococcus sp.
1316,1316,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,Enterococcus sp.
1317,1317,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.605170185988092,Enterococcus sp.
1318,1318,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.605170185988092,Enterococcus sp.
1319,1319,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1320,1320,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1321,1321,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1322,1322,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1323,1323,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1324,1324,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1325,1325,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1326,1326,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1327,1327,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1328,1328,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.214608098422191,Enterococcus sp.
1329,1329,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,Pseudomonas sp.
1330,1330,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,Pseudomonas sp.
1331,1331,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,Pseudomonas sp.
1332,1332,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4420193761824107,Pseudomonas sp.
1333,1333,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191,Pseudomonas sp.
