;np_size_min__nm_;np_size_avg__nm_;np_size_max__nm_;Source_origin;method;Capping_type;time_set__hours_;Solvent_for_extract;shape;Template_type;Bio_component_class;chi0v;Red_env_strength;Red_env_type;coating;Valance_electron;Solvent_polar;mdr;prim_specific_habitat;lipinskiHBA;CrippenClogP;max_Incub_period__h;hallKierAlpha;amw;avg_Incub_period__h;K07123;kappa1;K03629;min_Incub_period__h;K07050;K20345;NumHBA;sec_habitat;bac_type;K23945;common_environment;K01191;K13566;K07484;K25602;K11206;K07486;K12942;K01153;K02027;K00849;K01878;K00432;K01026;K10844;K03741;K00252;K01190;K03703;K09936;K07485;K07778;K16148;MIC_NP___g_mL_;bacteria_strain;np_synthesis
1078;36.25;56.5;77.01;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;0;24;1;0;0;guts;opportunistic pathogen;0;human;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.693147181;Candida albicans ATCC 90028;Green synthesis using Syzygium cumini seeds
1079;36.25;56.5;77.01;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;medical surfaces;non-pathogenic;0;human;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;3.440418095;Staphylococcus epidermidis ATCC 12228;Green synthesis using Syzygium cumini seeds
1080;36.25;56.5;77.01;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.828313737;Staphylococcus aureus ATCC 25923;Green synthesis using Syzygium cumini seeds
1081;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;mouth;0;-0.0025;80;0.74025974;107.868;60;0;1.74025974;1;24;0;0;0;lungs;opportunistic pathogen;0;human;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;4.828313737;Actinomyces naeslundii ATCC 12104;Green synthesis using Syzygium cumini flowers
1082;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;mouth;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;1;24;0;0;0;guts;opportunistic pathogen;0;human;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;4.135166557;Veillonella dispar ATCC 17748;Green synthesis using Syzygium cumini flowers
1083;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;mouth;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;1;24;0;0;0;guts;opportunistic pathogen;0;human;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;3.440418095;Fusobacterium nucleatum ATCC 25586;Green synthesis using Syzygium cumini flowers
1084;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;mouth;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;12;0;1;0;clinical samples (saliva, sputum);opportunistic pathogen;0;human;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;4.828313737;Streptococcus mutans ATCC 25175;Green synthesis using Syzygium cumini flowers
1085;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;mouth;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;12;0;0;0;clinical samples (blood, saliva, sputum);opportunistic pathogen;0;human;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;4.135166557;Streptococcus oralis ATCC 35037;Green synthesis using Syzygium cumini flowers
1086;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;0;24;1;0;0;guts;opportunistic pathogen;0;human;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;5.521460918;Candida albicans ATCC 90028;Green synthesis using Syzygium cumini flowers
1087;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;medical surfaces;non-pathogenic;0;human;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;5.521460918;Staphylococcus epidermidis ATCC 12228;Green synthesis using Syzygium cumini flowers
1088;32.71;39;46.48;lab;MIC;none;24;ethanol;oval;none;phenolic;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;5.521460918;Staphylococcus aureus ATCC 25923;Green synthesis using Syzygium cumini flowers
1089;18;58.682;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (blood, sputum, urine);0;-0.0025;48;0.74025974;107.868;36;0;1.74025974;1;24;0;1;0;guts;opportunistic pathogen;0;nosocomial;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;4.605170186;Enterococcus faecalis nan;Green synthesis using Arthrospira platensis
1090;18;58.682;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;5.298317367;Staphylococcus aureus nan;Green synthesis using Arthrospira platensis
1091;18;58.682;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (urine);0;-0.0025;24;0.74025974;107.868;10;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool);pathogenic;0;nosocomial;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;4.605170186;Proteus mirabilis nan;Green synthesis using Arthrospira platensis
1092;18;58.682;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;5.298317367;Pseudomonas aeruginosa nan;Green synthesis using Arthrospira platensis
1093;18;58.682;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (blood, sputum, urine);0;-0.0025;48;0.74025974;107.868;36;0;1.74025974;1;24;0;1;0;guts;opportunistic pathogen;0;nosocomial;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;5.298317367;Enterococcus faecalis nan;Green synthesis using Arthrospira platensis
1094;18;58.682;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;5.991464547;Staphylococcus aureus nan;Green synthesis using Arthrospira platensis
1095;18;58.682;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (urine);0;-0.0025;24;0.74025974;107.868;10;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool);pathogenic;0;nosocomial;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;5.298317367;Proteus mirabilis nan;Green synthesis using Arthrospira platensis
1096;18;58.682;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;5.991464547;Pseudomonas aeruginosa nan;Green synthesis using Arthrospira platensis
1097;15;57.5;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (blood, sputum, urine);0;-0.0025;48;0.74025974;107.868;36;0;1.74025974;1;24;0;1;0;guts;opportunistic pathogen;0;nosocomial;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;4.605170186;Enterococcus faecalis nan;Green synthesis using Arthrospira platensis
1098;15;57.5;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;5.298317367;Staphylococcus aureus nan;Green synthesis using Arthrospira platensis
1099;15;57.5;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (urine);0;-0.0025;24;0.74025974;107.868;10;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool);pathogenic;0;nosocomial;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;4.605170186;Proteus mirabilis nan;Green synthesis using Arthrospira platensis
1100;15;57.5;100;lab;MIC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;5.298317367;Pseudomonas aeruginosa nan;Green synthesis using Arthrospira platensis
1101;15;57.5;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (blood, sputum, urine);0;-0.0025;48;0.74025974;107.868;36;0;1.74025974;1;24;0;1;0;guts;opportunistic pathogen;0;nosocomial;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;5.298317367;Enterococcus faecalis nan;Green synthesis using Arthrospira platensis
1102;15;57.5;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;5.991464547;Staphylococcus aureus nan;Green synthesis using Arthrospira platensis
1103;15;57.5;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (urine);0;-0.0025;24;0.74025974;107.868;10;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool);pathogenic;0;nosocomial;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;5.298317367;Proteus mirabilis nan;Green synthesis using Arthrospira platensis
1104;15;57.5;100;lab;MBC;none;24;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;5.991464547;Pseudomonas aeruginosa nan;Green synthesis using Arthrospira platensis
1105;45.88;46.1;46.32;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.401197382;Escherichia coli ATCC 25922;Green synthesis using macroalgal biomass of Codium sp.
1106;45.88;46.1;46.32;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.828313737;Staphylococcus aureus ATCC 25923;Green synthesis using macroalgal biomass of Codium sp.
1107;45.88;46.1;46.32;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;0;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;0;0;4.094344562;Pseudomonas aeruginosa ATCC 27853;Green synthesis using macroalgal biomass of Codium sp.
1108;45.88;46.1;46.32;lab;MBC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.401197382;Escherichia coli ATCC 25922;Green synthesis using macroalgal biomass of Codium sp.
1109;45.88;46.1;46.32;lab;MBC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;3.218875825;Staphylococcus aureus ATCC 25923;Green synthesis using macroalgal biomass of Codium sp.
1110;45.88;46.1;46.32;lab;MBC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;0;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;0;0;4.828313737;Pseudomonas aeruginosa ATCC 27853;Green synthesis using macroalgal biomass of Codium sp.
1111;20;24.7;29.4;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;3.401197382;Escherichia coli nan;Chemical synthesis
1112;20;24.7;29.4;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;3.401197382;Staphylococcus aureus nan;Chemical synthesis
1113;20;24.7;29.4;lab;MBC;none;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;4.094344562;Escherichia coli nan;Chemical synthesis
1114;20;24.7;29.4;lab;MBC;none;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;4.094344562;Staphylococcus aureus nan;Chemical synthesis
1115;22;22;22;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;3.673765816;Klebsiella pneumoniae nan;Green synthesis using Saussurea costus
1116;22;22;22;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;4.366912997;Staphylococcus aureus nan;Green synthesis using Saussurea costus
1117;22;22;22;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;24;0.74025974;107.868;18;0;1.74025974;1;4;0;0;0;medical surfaces;opportunistic pathogen;0;human;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;4.366912997;Staphylococcus haemolyticus nan;Green synthesis using Saussurea costus
1118;22;22;22;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;clinical samples (blood, sputum, urine);0;-0.0025;48;0.74025974;107.868;36;0;1.74025974;1;24;0;1;0;guts;opportunistic pathogen;0;nosocomial;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;5.062595033;Enterococcus faecalis nan;Green synthesis using Saussurea costus
1119;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;5.059425458;Staphylococcus aureus ATCC 29213;Green synthesis using Gracilaria birdiae
1120;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.365643155;Escherichia coli ATCC 25922;Green synthesis using Gracilaria birdiae
1121;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.923623917;Staphylococcus aureus ATCC 29213;Green synthesis using Gracilaria birdiae
1122;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.535145354;Escherichia coli ATCC 25922;Green synthesis using Gracilaria birdiae
1123;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;5.010635294;Staphylococcus aureus ATCC 29213;Green synthesis using Gracilaria birdiae
1124;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.317488114;Escherichia coli ATCC 25922;Green synthesis using Gracilaria birdiae
1125;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.624340933;Escherichia coli ATCC 25922;Green synthesis using Gracilaria birdiae
1126;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;5.090678002;Staphylococcus aureus ATCC 29213;Green synthesis using Gracilaria birdiae
1127;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.396915247;Escherichia coli ATCC 25922;Green synthesis using Gracilaria birdiae
1128;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.396915247;Staphylococcus aureus ATCC 29213;Green synthesis using Gracilaria birdiae
1129;20.2;57.55;94.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.703768067;Escherichia coli ATCC 25922;Green synthesis using Gracilaria birdiae
1130;7.7;25.3;42.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;1.609437912;Escherichia coli ATCC 25922;Green synthesis using Commiphora gileadensis
1131;7.7;25.3;42.9;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;2.862200881;Staphylococcus aureus ATCC 25923;Green synthesis using Commiphora gileadensis
1132;7.7;25.3;42.9;lab;MBC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;1.098612289;Escherichia coli ATCC 25922;Green synthesis using Commiphora gileadensis
1133;7.7;25.3;42.9;lab;MBC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;2.014903021;Staphylococcus aureus ATCC 25923;Green synthesis using Commiphora gileadensis
1134;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1.871802177;Escherichia coli nan;Green synthesis using Kalmia angustifolia
1135;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1.609437912;Escherichia coli nan;Green synthesis using Kalmia angustifolia
1136;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1.981001469;Klebsiella pneumoniae nan;Green synthesis using Kalmia angustifolia
1137;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1.871802177;Klebsiella pneumoniae nan;Green synthesis using Kalmia angustifolia
1138;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;2.302585093;Klebsiella pneumoniae nan;Green synthesis using Kalmia angustifolia
1139;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;bladder;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (urine);opportunistic pathogen;0;human;0;1;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1.704748092;Staphylococcus saprophyticus nan;Green synthesis using Kalmia angustifolia
1140;10;36.3;60;lab;MIC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;2.251291799;Pseudomonas aeruginosa nan;Green synthesis using Kalmia angustifolia
1141;10;36.3;60;lab;MBC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1.871802177;Escherichia coli nan;Green synthesis using Kalmia angustifolia
1142;10;36.3;60;lab;MBC;none;24;ethanol;oval;none;mixed;1.78376517;weak;bio;1;11;1;1;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1.609437912;Escherichia coli nan;Green synthesis using Kalmia angustifolia
